"CD34"	"CD123"	"HLA-DR"	"CD16"	"CD33"	"CD184"	"CD13"	"CD38"	"CD117"	"CD62L"	"CD56"	"CD183"	"CD25"	"CD185"	"CD19"	"CD14"	"CD15"	"CD24"	"CD235a"	"CD3"	"CD7"	"CD11c"	"CD61"	"CD11b"	"CD64"	"CD4"	"CD45"
"1"	0.907219979229922	0.5	0.704528061428282	0.5	0.5	0.866345970072936	0.795985546865559	1.55261499527598	0.5	1.86429877979237	0.5	0.5	0.5	0.681671109497882	0.5	0.5	0.544063566441841	0.855473893808491	0.851216555189679	0.824630484447026	1.32301070108008	0.5	1.64031531749702	1.29310803724792	1.02206638039104	0.5	0.53681561271552
"8"	1.35382497270088	0.702199101248627	1.15129699745815	0.5	0.5	0.603803351767823	0.772102327075111	1.02693527961125	0.643213240277201	1.27626854741183	0.943063269586484	1.22333227517058	0.5	0.678384876825644	0.5	0.5	0.5	0.5	0.5	0.725402898670961	1.67648702202587	0.5	0.5	0.685530205802483	0.866533642405688	0.555861081410431	0.614528721664287
"7"	0.951959727396466	0.5	0.812040680916908	1.0902265568656	0.5	0.5	0.786196873045121	1.82664695086473	0.5	1.41494466886413	1.18897068803819	0.5	0.5	0.5	0.5	0.5	0.636372614000296	0.983442237788273	0.700083150937101	0.5	0.748805076156956	1.3156018386503	1.45942711533918	1.23227370263599	0.812151333136044	0.704955091218465	0.674966696534796
"6"	1.12924496141162	0.5	1.11040945485611	2.26177100199706	0.5	0.5	0.623292291694355	1.49687310777695	0.5	2.69754831159204	1.31555459827685	0.500026974578802	0.5	0.5	0.5	0.5	0.661061636077939	0.827118123026311	0.835555492890588	0.5	0.954625929614757	1.35314528608976	1.43524092806609	1.32661079141806	0.824479230209321	0.740589189910264	0.887880623274115
"4"	0.886095024838697	0.611534039183099	1.58345419136196	0.5	0.5	0.833799335633588	0.871324969966246	1.23393634264935	0.5	1.44951398413721	0.5	0.682307146822924	0.5	0.596460216432855	0.5	0.5	0.614389674314048	0.91478866376965	0.818955407994502	0.922878690226185	1.48711216908791	0.502783140445384	1.67395025885936	1.11450120318279	0.891773100154225	0.835002425258776	0.602312908714788
"2"	1.04795686306187	0.5	0.901120938181079	0.5	0.5	0.743325240483903	0.860205333326027	0.984095162269575	0.5	1.55643273198318	0.5	1.16995384464239	0.5	0.559403159577025	0.5	0.5	0.5	0.612140245484571	0.611949676058697	0.77078373981746	1.35170776491596	0.5	1.43933854728594	0.928767474992173	0.701790042263518	0.50728934375928	0.613128435616726
"20"	0.698174689128868	0.678333233722529	1.29551264245474	0.5	0.573752321785852	1.17110461831995	0.98122754398641	1.41564423450896	0.550819571849574	1.32152150966856	0.580089949007721	0.976833210957679	0.5	1.82995999803954	1.16570393277096	0.5	0.5	1.34984995338754	0.705229374549983	0.537458229425692	0.5	1.12237899613527	1.36984821778172	1.00231610877743	0.815025047200586	0.633806290309989	0.624959758301481
"5"	1.34277353228815	1.04858249575383	1.51665330100458	0.503755710851084	0.574004930939952	0.691316511982636	0.796457643041817	1.47838455185881	0.5	1.35150099997202	1.38537886954203	0.807963489946826	0.5	0.5	0.5	0.5	0.5	0.5	0.555744649489383	0.881332315536942	1.03390142069054	0.765539270983983	0.67614671842984	0.5	0.615149082959394	0.804833608497037	1.40031209986561
"11"	1.42919951246961	1.21776569096475	1.29065300179785	0.5	0.804153066352347	1.09193693676688	0.855235233656249	1.38040804375626	0.91417344541463	1.47667017716263	0.803440952271527	0.513748938711945	0.5	0.5	0.852330011615847	0.5	0.5	0.5	0.815810768404214	0.5	0.5	0.508571188907632	0.625404082268203	0.5	0.5	0.5	1.37607003998928
"3"	1.18492665995131	1.16113004038533	1.31710747552279	0.5	0.68972586632407	0.93327424335542	0.972164597789816	1.19916981899543	0.997193396481087	1.44771045163284	0.525227066903605	0.534934758985983	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.5	0.536693103872325	0.5	0.5	0.5	1.14434256394091
